group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
1,CCR10,-6.0770936,-0.68507075,1.2238048152709934e-09,1.9062380300171234e-09,0.057197533489262174,0.11802694966138379
1,CELSR2,-6.083965,-1.0357198,1.1724643754448884e-09,1.8291175903976419e-09,0.036997661067403785,0.09519653703832996
1,PTGES2,-6.090094,-0.6344732,1.1284440353457708e-09,1.7631938052277667e-09,0.06059961726557517,0.12214619842211827
1,MMP19,-6.0932775,-1.2223362,1.1062200984863961e-09,1.7311738630460032e-09,0.030618753986816925,0.0880751239265517
1,CD3E,-6.0987997,-0.81648666,1.0686784312616933e-09,1.6750445631061024e-09,0.050818626408675314,0.11069608322278852
1,CLEC14A,-6.1065273,-1.0413665,1.0182216970760017e-09,1.5984642026310857e-09,0.03742292153944291,0.0957550792431753
1,MPO,-6.1094437,-0.5734025,9.997899114783024e-10,1.5719967161608528e-09,0.07378269189878801,0.1370173846261258
1,HSD17B2,-6.110838,-1.1090953,9.910947515863647e-10,1.5607791363564799e-09,0.03295768658303211,0.09104237938979264
1,CCR5,-6.1149774,-0.70644903,9.657066606092644e-10,1.523196625566663e-09,0.05804805443334042,0.11914403407107449
1,CCR1,-6.124791,-0.5638336,9.080263194558991e-10,1.4344807574342798e-09,0.0727195407186902,0.1363890246456748
1,PTGS2,-6.1530266,-1.1183809,7.601814818510894e-10,1.2028188003972934e-09,0.0346587284711886,0.09306709488235705
1,COL14A1,-6.1605434,-1.1134919,7.24958305112295e-10,1.1489038115884232e-09,0.03317031681905167,0.0917056482580465
1,CD209,-6.1711764,-0.7472685,6.778367129518885e-10,1.075931290399823e-09,0.05379544971294918,0.11495496753473435
1,HPGDS,-6.1716766,-0.8990339,6.756957700694861e-10,1.074238108218579e-09,0.04380182862002977,0.1036095789988131
1,TNFSF14,-6.172819,-0.7988811,6.708299018178989e-10,1.0682004806017499e-09,0.05103125664469488,0.1117782587446764
1,TFEB,-6.191176,-1.2471834,5.971701264973561e-10,9.524244441744117e-10,0.028279821390601742,0.08660895063883264
1,IL16,-6.1916823,-0.6975284,5.952534575001286e-10,9.508841174123459e-10,0.05996172655751648,0.12200656287090693
1,CD84,-6.1936927,-1.0019231,5.877075918212448e-10,9.403321469139917e-10,0.039123963427599405,0.09858269915520491
